Image ID,Image name,Annotation status,Points,Acanthastrea,Acropora,Acropora (digitate),Acropora (tabulate),Astreopora,Coeloseris,Cyphastrea,Echinopora,Favia,Favites,Galaxea,Goniastrea,Hydnophora,Leptastrea,Leptoria,Montastraea,Montipora,Montipora (encrusting),Pavona,Platygyra,Pocillopora,Porites,Psammocora,Seriatopora,Stylocoeniella,Millepora,Soft Coral,Sand,Dead coral,Hard Substrate,Rock,Bad point,Broken coral rubble,Too Dark,Algae,Green fleshy algae
1791086,o0309c.png,Confirmed,20,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,65.000,0.000,10.000,0.000,0.000,0.000,0.000
1791087,o0309d.png,Confirmed,20,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,80.000,0.000,5.000,0.000,0.000,0.000,0.000
1791088,o0310a.png,Confirmed,20,0.000,0.000,5.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,70.000,0.000,0.000,0.000,0.000,0.000,0.000
1791089,o0310b.png,Confirmed,20,0.000,5.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,70.000,0.000,5.000,0.000,10.000,0.000,0.000
1791090,o0310c.png,Confirmed,20,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,70.000,0.000,0.000,0.000,5.000,0.000,0.000
1791091,o0310d.png,Confirmed,20,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,70.000,0.000,5.000,0.000,5.000,0.000,0.000
1791092,o0311a.png,Confirmed,20,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,40.000,0.000,0.000,0.000,0.000,0.000,0.000
1791093,o0311b.png,Confirmed,20,0.000,0.000,5.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,30.000,0.000,5.000,0.000,5.000,0.000,0.000
1791094,o0311c.png,Confirmed,20,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,15.000,5.000,0.000,0.000,50.000,0.000,0.000,0.000,0.000,0.000,0.000
1791095,o0311d.png,Confirmed,20,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,15.000,15.000,0.000,0.000,40.000,0.000,10.000,0.000,0.000,0.000,0.000
1791096,o0312a.png,Confirmed,20,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,5.000,0.000,0.000,0.000,0.000
1791097,o0312b.png,Confirmed,20,0.000,0.000,10.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,15.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.000,0.000,0.000,0.000,0.000,0.000,0.000
1791098,o0312c.png,Confirmed,20,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,65.000,0.000,5.000,0.000,0.000,0.000,0.000
1791099,o0312d.png,Confirmed,20,0.000,0.000,15.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.000,0.000,0.000,0.000,0.000,0.000,0.000
1791100,o0313a.png,Confirmed,20,0.000,0.000,5.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,70.000,0.000,0.000,0.000,5.000,0.000,0.000
1791101,o0313b.png,Confirmed,20,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,0.000,0.000,0.000,0.000
1791102,o0313c.png,Confirmed,20,0.000,0.000,5.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,65.000,0.000,15.000,0.000,0.000,0.000,0.000
1791103,o0313d.png,Confirmed,20,0.000,0.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,65.000,0.000,0.000,0.000,5.000,0.000,0.000
1791104,o0314a.png,Confirmed,20,0.000,0.000,15.000,25.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.000,0.000,0.000,0.000,0.000,0.000,0.000
1791105,o0314b.png,Confirmed,20,0.000,0.000,5.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45.000,0.000,0.000,0.000,15.000,0.000,0.000
1791106,o0314c.png,Confirmed,20,0.000,0.000,10.000,35.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,40.000,0.000,5.000,0.000,0.000,0.000,0.000
1791107,o0314d.png,Confirmed,20,0.000,0.000,40.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000
1791108,o0315a.png,Confirmed,20,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,10.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,40.000,0.000,5.000,0.000,0.000,0.000,0.000
1791109,o0315b.png,Confirmed,20,0.000,0.000,5.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,55.000,0.000,5.000,0.000,0.000,0.000,0.000
1791110,o0315c.png,Confirmed,20,0.000,0.000,25.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,40.000,0.000,0.000,0.000,5.000,0.000,0.000
1791111,o0315d.png,Confirmed,20,0.000,0.000,35.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,50.000,0.000,0.000,0.000,0.000,0.000,0.000
1791148,o0316a.png,Confirmed,20,0.000,0.000,10.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,40.000,0.000,0.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000
1791149,o0316b.png,Confirmed,20,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,60.000,0.000,0.000,0.000,0.000,0.000,0.000
1791150,o0316c.png,Confirmed,20,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,0.000,0.000,50.000,0.000,5.000,0.000,0.000,0.000,0.000
1791151,o0316d.png,Confirmed,20,0.000,0.000,15.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,40.000,0.000,0.000,0.000,0.000,0.000,0.000
1791112,o0317a.png,Confirmed,20,0.000,0.000,15.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,65.000,0.000,0.000,0.000,0.000,0.000,0.000
1791113,o0317b.png,Confirmed,20,0.000,0.000,35.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.000,0.000,15.000,0.000,0.000,0.000,0.000
1791114,o0317c.png,Confirmed,20,0.000,0.000,50.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,40.000,0.000,0.000,0.000,0.000,0.000,0.000
1791115,o0317d.png,Confirmed,20,0.000,0.000,45.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,5.000,0.000,0.000,0.000,0.000
1791116,o0318a.png,Confirmed,20,0.000,0.000,25.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.000,0.000,10.000,0.000,0.000,0.000,0.000
1791117,o0318b.png,Confirmed,20,0.000,0.000,15.000,35.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.000,0.000,5.000,0.000,0.000,0.000,0.000
1791118,o0318c.png,Confirmed,20,0.000,0.000,40.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45.000,0.000,0.000,0.000,5.000,0.000,0.000
1791119,o0318d.png,Confirmed,20,0.000,0.000,30.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,0.000,0.000,0.000,0.000
1791120,o0319a.png,Confirmed,20,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.000,0.000,10.000,0.000,0.000,0.000,0.000
1791121,o0319b.png,Confirmed,20,0.000,0.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,65.000,0.000,5.000,0.000,0.000,0.000,0.000
1791122,o0319c.png,Confirmed,20,0.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45.000,0.000,5.000,0.000,0.000,0.000,0.000
1791123,o0319d.png,Confirmed,20,0.000,0.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.000,0.000,0.000,0.000,0.000,0.000,0.000
1791124,o0320a.png,Confirmed,20,0.000,0.000,20.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,5.000,0.000,0.000,0.000,0.000
1791125,o0320b.png,Confirmed,20,0.000,0.000,5.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.000,0.000,5.000,0.000,0.000,0.000,0.000
1791126,o0320c.png,Confirmed,20,0.000,0.000,5.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,75.000,0.000,5.000,0.000,0.000,0.000,0.000
1791127,o0320d.png,Confirmed,20,0.000,0.000,15.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.000,0.000,0.000,0.000,0.000,0.000,0.000
1791128,o0321a.png,Confirmed,20,0.000,0.000,5.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,70.000,0.000,0.000,0.000,5.000,0.000,0.000
1791129,o0321b.png,Confirmed,20,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,75.000,0.000,5.000,0.000,0.000,0.000,0.000
1791130,o0321c.png,Confirmed,20,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,5.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.000,0.000,15.000,0.000,0.000,0.000,0.000
1791131,o0321d.png,Confirmed,20,0.000,0.000,15.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,55.000,0.000,10.000,0.000,0.000,0.000,0.000
1791132,o0322a.png,Confirmed,20,0.000,0.000,10.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,45.000,0.000,5.000,0.000,0.000,0.000,0.000
1791133,o0322b.png,Confirmed,20,0.000,0.000,25.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,50.000,0.000,5.000,0.000,10.000,0.000,0.000
1791134,o0322c.png,Confirmed,20,0.000,0.000,35.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45.000,0.000,0.000,0.000,5.000,0.000,0.000
1791135,o0322d.png,Confirmed,20,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,80.000,0.000,0.000,0.000,0.000,0.000,0.000
1791136,o0323a.png,Confirmed,20,0.000,0.000,50.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.000,0.000,5.000,0.000,0.000,0.000,0.000
1791137,o0323b.png,Confirmed,20,0.000,0.000,35.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.000,0.000,0.000,0.000,0.000,0.000,0.000
1791138,o0323c.png,Confirmed,20,0.000,0.000,70.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000
1791139,o0323d.png,Confirmed,20,0.000,0.000,60.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000
1791140,o0324a.png,Confirmed,20,0.000,0.000,60.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000
1791141,o0324b.png,Confirmed,20,0.000,0.000,50.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000
1791142,o0324c.png,Confirmed,20,0.000,0.000,35.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000
1791143,o0324d.png,Confirmed,20,0.000,0.000,45.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,40.000,0.000,0.000,0.000,0.000,0.000,0.000
1791144,o0325a.png,Confirmed,20,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,65.000,0.000,0.000,0.000,0.000,0.000,0.000
1791145,o0325b.png,Confirmed,20,0.000,0.000,35.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.000,0.000,5.000,0.000,0.000,0.000,0.000
1791146,o0325c.png,Confirmed,20,0.000,0.000,15.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.000,0.000,0.000,0.000,0.000,0.000,0.000
1791147,o0325d.png,Confirmed,20,0.000,0.000,25.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,40.000,0.000,5.000,0.000,0.000,0.000,0.000
ALL IMAGES,,,,0.000,7.688,7.488,3.925,0.075,0.000,0.000,0.300,0.050,0.075,0.000,2.475,0.000,0.750,0.000,0.013,1.862,2.475,5.775,0.325,1.775,4.363,0.000,0.000,0.000,0.962,0.475,11.812,0.650,26.075,0.300,3.238,12.812,2.388,1.775,0.100
